,X,Latitude,Longitude,Crop.productivity,Forest.productivity,Grassland.productivity,Financial.capital,Human.capital,Social.capital,Manufactured.capital,Urban.capital,FR,BT,Region
5491,5491,16,50,0,0.5742194,0.3589821,0.5376997,0.7793454,0.597771,0.3742306,0.01151142,Min_man,0,ES
5492,5492,16,51,0,0,0,0.5376997,0.7793454,0.597771,0.3742306,0.004090666,Min_man,0,ES
5493,5493,16,52,0.2757387,0,0.3365619,0.5376997,0.7793454,0.597771,0.3742306,0.006577956,Multifun,0,ES
5494,5494,16,53,0.3120345,0,0.2896299,0.5324423,0.7717253,0.5919263,0.3705715,0.005404286,Multifun,0,ES
5495,5495,17,19,0.3276262,0,0.3319948,0.5365211,0.7776371,0.5964608,0.3734103,0.00320998,Multifun,0,ES
5496,5496,17,20,0.3276262,0,0.3319948,0.5365211,0.7776371,0.5964608,0.3734103,0.008081356,Multifun,0,ES
5497,5497,17,21,0.3276262,0,0.3319948,0.5365211,0.7776371,0.5964608,0.3734103,0.02209041,Multifun,0,ES
5498,5498,17,22,0.3276262,0,0.3319948,0.5365211,0.7776371,0.5964608,0.3734103,0.007404491,Multifun,0,ES
5499,5499,17,23,0.3052057,0,0.3296807,0.5365211,0.7776371,0.5964608,0.3734103,0.01360909,Multifun,0,ES
5500,5500,17,24,0.2754701,0,0.3296807,0.5365211,0.7776371,0.5964608,0.3734103,0.000646098,Multifun,0,ES
5501,5501,17,25,0.2754701,0,0.3296807,0.5365211,0.7776371,0.5964608,0.3734103,0,Multifun,0,ES
5502,5502,17,26,0.4305235,0,0.3296807,0.5365211,0.7776371,0.5964608,0.3734103,0.03490982,Multifun,0,ES
5503,5503,17,27,0.3535194,0,0.3245523,0.5365211,0.7776371,0.5964608,0.3734103,0.02330056,Min_man,0,ES
5504,5504,17,28,0.329995,0,0.3103843,0.5365211,0.7776371,0.5964608,0.3734103,0.02010083,Multifun,0,ES
5505,5505,17,29,0.3112353,0,0.3319948,0.5365211,0.7776371,0.5964608,0.3734103,0.01824458,Multifun,0,ES
5506,5506,17,30,0.3313828,0,0,0.5365211,0.7776371,0.5964608,0.3734103,0.008819755,Multifun,0,ES
5507,5507,17,31,0.3465455,0,0,0.5365211,0.7776371,0.5964608,0.3734103,0.003086914,Multifun,0,ES
5508,5508,17,32,0.3248205,0,0.32711,0.5365211,0.7776371,0.5964608,0.3734103,0.004266299,Multifun,0,ES
5509,5509,17,33,0.3060231,0,0.3271101,0.5365211,0.7776371,0.5964608,0.3734103,0.01934192,Multifun,0,ES
5510,5510,17,34,0.3169418,0,0.32711,0.5365211,0.7776371,0.5964608,0.3734103,0.0127989,Multifun,0,ES
5511,5511,17,35,0.3283848,0,0.32711,0.5365211,0.7776371,0.5964608,0.3734103,0.01468592,Multifun,0,ES
5512,5512,17,36,0.3293107,0,0,0.5365211,0.7776371,0.5964608,0.3734103,0.02475684,Multifun,0,ES
5513,5513,17,37,0.3128172,0,0.3372366,0.5365211,0.7776371,0.5964608,0.3734103,0.00758909,Mix_Fa,0,ES
5514,5514,17,38,0.3103917,0,0.3372366,0.5365211,0.7776371,0.5964608,0.3734103,0.00894282,Multifun,0,ES
5515,5515,17,39,0.2903369,0,0.3372366,0.5365211,0.7776371,0.5964608,0.3734103,0.006984015,Mix_Fa,0,ES
5516,5516,17,40,0.2805141,0,0.2995166,0.5365211,0.7776371,0.5964608,0.3734103,0.00320998,IA,0,ES
5517,5517,17,41,0.2786706,0,0,0.5365211,0.7776371,0.5964608,0.3734103,0.005537985,Min_man,0,ES
5518,5518,17,42,0.2934147,0.2569414,0.2995166,0.5365211,0.7776371,0.5964608,0.3734103,0.005332874,Multifun,0,ES
5519,5519,17,43,0.2931671,0.2569414,0.2995166,0.5365211,0.7776371,0.5964608,0.3734103,0.003712501,IA,0,ES
5520,5520,17,44,0.294344,0.3699518,0,0.5365211,0.7776371,0.5964608,0.3734103,0.001610118,IA,0,ES
5521,5521,17,45,0.3394707,0,0.3795223,0.5365211,0.7776371,0.5964608,0.3734103,0.001056319,UL,0,ES
5522,5522,17,46,0.2225822,0.5721496,0,0.5365211,0.7776371,0.5964608,0.3734103,0.003917612,Multifun,0,ES
5523,5523,17,47,0.2225822,0.5378163,0,0.5365211,0.7776371,0.5964608,0.3734103,0.002061361,Multifun,0,ES
5524,5524,17,48,0.2272634,0.5367462,0,0.5365211,0.7776371,0.5964608,0.3734103,0.00320998,Mix_For,0,ES
5525,5525,17,49,0.2841305,0.2569414,0,0.5365211,0.7776371,0.5964608,0.3734103,0,Multifun,0,ES
5526,5526,17,50,0.1981943,0.2569414,0.3216743,0.5365211,0.7776371,0.5964608,0.3734103,0.001446029,Min_man,0,ES
5527,5527,17,51,0.1980207,0.2569414,0.3216743,0.5365211,0.7776371,0.5964608,0.3734103,0.004020167,Min_man,0,ES
5528,5528,18,20,0.3232593,0,0.3312627,0.535338,0.7759223,0.5951455,0.3725869,0.001289347,Multifun,0,ES
5529,5529,18,21,0.2748626,0,0.3289537,0.535338,0.7759223,0.5951455,0.3725869,0.00105399,Multifun,0,ES
5530,5530,18,22,0.2748626,0,0.3289537,0.535338,0.7759223,0.5951455,0.3725869,0.02264544,Multifun,0,ES
5531,5531,18,23,0.2748626,0,0.3289537,0.535338,0.7759223,0.5951455,0.3725869,0.01012035,Multifun,0,ES
5532,5532,18,24,0.2748627,0,0.3289537,0.535338,0.7759223,0.5951455,0.3725869,0.1091033,Multifun,0,ES
5533,5533,18,25,0.2748626,0,0.3289537,0.535338,0.7759223,0.5951455,0.3725869,0.000828866,Min_man,0,ES
5534,5534,18,26,0.2739814,0,0.3289537,0.535338,0.7759223,0.5951455,0.3725869,0.002721955,Min_man,0,ES
5535,5535,18,27,0.3788732,0,0.3289537,0.535338,0.7759223,0.5951455,0.3725869,0.01072409,Min_man,0,ES
5536,5536,18,28,0.2748626,0,0.3289537,0.535338,0.7759223,0.5951455,0.3725869,0.01384513,Min_man,0,ES
5537,5537,18,29,0.2889919,0,0.3289537,0.535338,0.7759223,0.5951455,0.3725869,0.001309813,Min_man,0,ES
5538,5538,18,30,0.2748626,0,0.328847,0.535338,0.7759223,0.5951455,0.3725869,0,Multifun,0,ES
5539,5539,18,31,0.3889467,0,0.3280853,0.535338,0.7759223,0.5951455,0.3725869,0.006098816,Multifun,0,ES
5540,5540,18,32,0.2818402,0,0.3272071,0.535338,0.7759223,0.5951455,0.3725869,0.01030454,Mix_Fa,0,ES
5541,5541,18,33,0.2818616,0,0.3269444,0.535338,0.7759223,0.5951455,0.3725869,0.01728339,Multifun,0,ES
5542,5542,18,34,0.3031911,0,0.3263887,0.535338,0.7759223,0.5951455,0.3725869,0.01251485,Multifun,0,ES
5543,5543,18,35,0.3238445,0,0.3685168,0.535338,0.7759223,0.5951455,0.3725869,0.005812294,Multifun,0,ES
5544,5544,18,36,0.3260245,0,0.3685169,0.535338,0.7759223,0.5951455,0.3725869,0.002824284,Multifun,0,ES
5545,5545,18,37,0.3189856,0,0,0.535338,0.7759223,0.5951455,0.3725869,0.004666208,Multifun,0,ES
5546,5546,18,38,0.3214323,0,0,0.535338,0.7759223,0.5951455,0.3725869,0.001013058,Multifun,0,ES
5547,5547,18,39,0.3181651,0,0,0.535338,0.7759223,0.5951455,0.3725869,7.16E-05,Multifun,0,ES
5548,5548,18,40,0.3043983,0,0.3364929,0.535338,0.7759223,0.5951455,0.3725869,0.02781306,Mix_Fa,0,ES
5549,5549,18,41,0.2945183,0,0,0.535338,0.7759223,0.5951455,0.3725869,0.04055303,Multifun,0,ES
5550,5550,18,42,0.2891616,0,0.2988561,0.535338,0.7759223,0.5951455,0.3725869,0.006692325,Multifun,0,ES
5551,5551,18,43,0.2883686,0,0.3336011,0.535338,0.7759223,0.5951455,0.3725869,0.004400152,Multifun,0,ES
5552,5552,18,44,0.3080277,0,0.3209458,0.535338,0.7759223,0.5951455,0.3725869,0.00098236,Multifun,0,ES
5553,5553,18,45,0.3073114,0,0.3209458,0.535338,0.7759223,0.5951455,0.3725869,0.001094922,Multifun,0,ES
5554,5554,18,46,0.1953394,0.3170924,0.2988561,0.535338,0.7759223,0.5951455,0.3725869,0.002374036,Min_man,0,ES
5555,5555,18,47,0.2253379,0.5307045,0.3574054,0.535338,0.7759223,0.5951455,0.3725869,0,Multifun,0,ES
5556,5556,18,48,0.2239909,0.5307045,0.3574054,0.535338,0.7759223,0.5951455,0.3725869,0.004891332,Multifun,0,ES
5557,5557,18,49,0.2819444,0.2563748,0.2988561,0.535338,0.7759223,0.5951455,0.3725869,0.002281939,IA,0,ES
5558,5558,18,50,0.2302404,0.2563748,0.3852223,0.535338,0.7759223,0.5951455,0.3725869,0,IA,0,ES
5559,5559,18,51,0.229651,0.2889986,0.3852224,0.535338,0.7759223,0.5951455,0.3725869,0.001944253,Multifun,0,ES
5560,5560,19,20,0.2880674,0,0.336921,0.5341501,0.7742006,0.5938249,0.3717601,0.003206005,Multifun,0,ES
5561,5561,19,21,0.2742528,0,0.3282238,0.5341501,0.7742006,0.5938249,0.3717601,0,Multifun,0,ES
5562,5562,19,22,0.2561932,0,0.3755631,0.5341501,0.7742006,0.5938249,0.3717601,0.001092492,Multifun,0,ES
5563,5563,19,23,0.255807,0,0.3575589,0.5341501,0.7742006,0.5938249,0.3717601,0.006871469,Multifun,0,ES
5564,5564,19,24,0.2570294,0,0.3640574,0.5341501,0.7742006,0.5938249,0.3717601,0.004094293,Multifun,0,ES
5565,5565,19,25,0.2575879,0,0.3725437,0.5341501,0.7742006,0.5938249,0.3717601,0.0111087,Multifun,0,ES
5566,5566,19,26,0.3722026,0,0.3650227,0.5341501,0.7742006,0.5938249,0.3717601,0.002736335,Multifun,0,ES
5567,5567,19,27,0.2505619,0,0.3669721,0.5341501,0.7742006,0.5938249,0.3717601,0.003114113,Multifun,0,ES
5568,5568,19,28,0,0,0.3278566,0.5341501,0.7742006,0.5938249,0.3717601,0,Multifun,0,ES
5569,5569,19,29,0.2570272,0,0.3654093,0.5341501,0.7742006,0.5938249,0.3717601,0.004043242,Multifun,0,ES
5570,5570,19,30,0.2574526,0,0.3648909,0.5341501,0.7742006,0.5938249,0.3717601,0.01081261,Multifun,0,ES
5571,5571,19,31,0.2731034,0,0.3192003,0.5341501,0.7742006,0.5938249,0.3717601,0.001429429,Min_man,0,ES
5572,5572,19,32,0.2742528,0,0.3276482,0.5341501,0.7742006,0.5938249,0.3717601,0.000224625,Min_man,0,ES
5573,5573,19,33,0.2742528,0,0.3282238,0.5341501,0.7742006,0.5938249,0.3717601,0,Min_man,0,ES
5574,5574,19,34,0.2715296,0,0.3277296,0.5341501,0.7742006,0.5938249,0.3717601,0.05558437,Multifun,0,ES
5575,5575,19,35,0.4123272,0,0.3282238,0.5341501,0.7742006,0.5938249,0.3717601,0.1684276,Multifun,0,ES
5576,5576,19,36,0.4330011,0,0.3282238,0.5341501,0.7742006,0.5938249,0.3717601,0.01002642,Multifun,0,ES
5577,5577,19,37,0.3279021,0,0.3676992,0.5341501,0.7742006,0.5938249,0.3717601,0.008699096,Multifun,0,ES
5578,5578,19,38,0.3246584,0,0,0.5341501,0.7742006,0.5938249,0.3717601,0.01576456,Multifun,0,ES
5579,5579,19,39,0.3303938,0,0,0.5341501,0.7742006,0.5938249,0.3717601,0.006881679,Multifun,0,ES
5580,5580,19,40,0.2990097,0,0,0.5341501,0.7742006,0.5938249,0.3717601,0.00345105,Multifun,0,ES
5581,5581,19,41,0.2907507,0,0.3812962,0.5341501,0.7742006,0.5938249,0.3717601,0.01414114,Multifun,0,ES
5582,5582,19,42,0.2851291,0,0.3812962,0.5341501,0.7742006,0.5938249,0.3717601,0.003859458,Multifun,0,ES
5583,5583,19,43,0.2961744,0,0,0.5341501,0.7742006,0.5938249,0.3717601,0.0123033,Multifun,0,ES
5584,5584,19,44,0.2927301,0,0.3812962,0.5341501,0.7742006,0.5938249,0.3717601,0,Multifun,0,ES
5585,5585,19,45,0.3064521,0,0.3812962,0.5341501,0.7742006,0.5938249,0.3717601,0.007841439,Multifun,0,ES
5586,5586,19,46,0.3140418,0.1939261,0.4979006,0.5341501,0.7742006,0.5938249,0.3717601,0.001276276,Mix_For,0,ES
5587,5587,19,47,0.120352,0,0.5500112,0.5341501,0.7742006,0.5938249,0.3717601,0,Min_man,0,ES
5588,5588,19,48,0,0.1928398,0.3490139,0.5341501,0.7742006,0.5938249,0.3717601,0.00196036,Multifun,0,ES
5589,5589,19,49,0.2514531,0,0.3202528,0.5341501,0.7742006,0.5938249,0.3717601,0,Min_man,0,ES
5590,5590,19,50,0.226654,0,0.3202528,0.5341501,0.7742006,0.5938249,0.3717601,0,Multifun,0,ES
5591,5591,20,22,0.2736405,0,0.3274911,0.5329577,0.7724724,0.5924993,0.3709303,0.00263854,Multifun,0,ES
5592,5592,20,23,0.3810723,0,0.3661242,0.5329577,0.7724724,0.5924993,0.3709303,0.001365114,Multifun,0,ES
5593,5593,20,29,0.3864044,0,0.3666673,0.5329577,0.7724724,0.5924993,0.3709303,0.004380588,Mix_Fa,0,ES
5594,5594,20,30,0.2611535,0,0.3758567,0.5329577,0.7724724,0.5924993,0.3709303,0,Multifun,0,ES
5595,5595,20,31,0.2877686,0,0.3253279,0.5329577,0.7724724,0.5924993,0.3709303,0.001894859,Min_man,0,ES
5596,5596,20,32,0.2598652,0,0.3711179,0.5329577,0.7724724,0.5924993,0.3709303,0.001619799,Min_man,0,ES
5597,5597,20,33,0.1511429,0,0.3672744,0.5329577,0.7724724,0.5924993,0.3709303,0.001762423,Multifun,0,ES
5598,5598,20,34,0.257196,0,0.3663663,0.5329577,0.7724724,0.5924993,0.3709303,0.007324751,Multifun,0,ES
5599,5599,20,35,0.1511428,0,0.3662405,0.5329577,0.7724724,0.5924993,0.3709303,0.006499571,Multifun,0,ES
5600,5600,20,36,0.1511428,0,0.3703391,0.5329577,0.7724724,0.5924993,0.3709303,0.004411151,Multifun,0,ES
5601,5601,20,37,0.3802739,0,0.3230584,0.5329577,0.7724724,0.5924993,0.3709303,0.008241618,Multifun,0,ES
5602,5602,20,38,0.3741918,0,0.3253158,0.5329577,0.7724724,0.5924993,0.3709303,0.003168286,Multifun,0,ES
5603,5603,20,39,0.2773013,0,0.3335938,0.5329577,0.7724724,0.5924993,0.3709303,0.0159433,Multifun,0,ES
5604,5604,20,40,0.2770373,0,0.3333318,0.5329577,0.7724724,0.5924993,0.3709303,0.004757523,Multifun,0,ES
5605,5605,20,41,0.2833312,0,0.333556,0.5329577,0.7724724,0.5924993,0.3709303,0.01810304,IA,0,ES
5606,5606,20,42,0.2873964,0,0,0.5329577,0.7724724,0.5924993,0.3709303,0.03965961,Multifun,0,ES
5607,5607,20,43,0.3022954,0,0.380445,0.5329577,0.7724724,0.5924993,0.3709303,0.01939684,Multifun,0,ES
5608,5608,20,44,0.3093464,0,0.380445,0.5329577,0.7724724,0.5924993,0.3709303,0.006733881,Multifun,0,ES
5609,5609,20,45,0.3002266,0,0.380445,0.5329577,0.7724724,0.5924993,0.3709303,0.008190681,Multifun,0,ES
5610,5610,20,46,0.2789268,0.2552349,0.3835096,0.5329577,0.7724724,0.5924993,0.3709303,0,Multifun,0,ES
5611,5611,20,47,0.3132889,0.1934626,0.4967891,0.5329577,0.7724724,0.5924993,0.3709303,0,Multifun,0,ES
5612,5612,20,48,0.1157348,0,0.5392267,0.5329577,0.7724724,0.5924993,0.3709303,0,Min_man,0,ES
5613,5613,21,31,0.1541963,0,0.3635888,0.5317608,0.7707376,0.5911687,0.3700972,0.002835905,Multifun,0,ES
5614,5614,21,32,0.1536444,0,0.3618976,0.5317608,0.7707376,0.5911687,0.3700972,0.03581982,Multifun,0,ES
5615,5615,21,33,0.1550662,0,0.3671739,0.5317608,0.7707376,0.5911687,0.3700972,0.02236198,Multifun,0,ES
5616,5616,21,34,0.1560539,0,0.3657185,0.5317608,0.7707376,0.5911687,0.3700972,0.002551298,Multifun,0,ES
5617,5617,21,35,0.1553358,0,0.3521469,0.5317608,0.7707376,0.5911687,0.3700972,0,Mix_Fa,0,ES
5618,5618,21,36,0,0,0.3415819,0.5317608,0.7707376,0.5911687,0.3700972,0.008771994,Mix_P,0,ES
5619,5619,21,37,0,0,0.3390626,0.5317608,0.7707376,0.5911687,0.3700972,0.00011181,Mix_P,0,ES
5620,5620,21,38,0,0,0.3399085,0.5317608,0.7707376,0.5911687,0.3700972,0.00087415,Multifun,0,ES
5621,5621,21,39,0.1508034,0,0.3750766,0.5317608,0.7707376,0.5911687,0.3700972,0,Min_man,0,ES
5622,5622,21,40,0.2810539,0,0.331322,0.5317608,0.7707376,0.5911687,0.3700972,0,Min_man,0,ES
5623,5623,21,41,0.2810539,0,0.3328446,0.5317608,0.7707376,0.5911687,0.3700972,0.001910933,Multifun,0,ES
5624,5624,21,42,0.275868,0,0.3328446,0.5317608,0.7707376,0.5911687,0.3700972,0.01208563,Multifun,0,ES
5625,5625,21,43,0.2738977,0,0.3328063,0.5317608,0.7707376,0.5911687,0.3700972,0.001392541,Multifun,0,ES
5626,5626,21,44,0.2755302,0,0.3328446,0.5317608,0.7707376,0.5911687,0.3700972,0.005275394,Multifun,0,ES
5627,5627,21,45,0.2869001,0,0.3579819,0.5317608,0.7707376,0.5911687,0.3700972,0.004950129,Multifun,0,ES
5628,5628,21,46,0.2206073,0.5681658,0.3367545,0.5317608,0.7707376,0.5911687,0.3700972,0.007115175,Multifun,0,ES
5629,5629,21,47,0,0.5681697,0.3290682,0.5317608,0.7707376,0.5911687,0.3700972,0.001087605,Mix_For,0,ES
5630,5630,21,48,0.263663,0.1931869,0.4589672,0.5317608,0.7707376,0.5911687,0.3700972,0.00022362,Mix_For,0,ES
5631,5631,22,31,0.2649441,0,0.3656589,0.5305594,0.7689962,0.589833,0.369261,0,Multifun,0,ES
5632,5632,22,32,0.1534345,0,0.3657955,0.5305594,0.7689962,0.589833,0.369261,0,Mix_Fa,0,ES
5633,5633,22,33,0.1504627,0,0.3535986,0.5305594,0.7689962,0.589833,0.369261,0.005821261,Mix_P,0,ES
5634,5634,22,34,0,0,0.3397956,0.5305594,0.7689962,0.589833,0.369261,0.01724067,Mix_P,0,ES
5635,5635,22,35,0,0,0.3413179,0.5305594,0.7689962,0.589833,0.369261,0.002190579,Mix_P,0,ES
5636,5636,22,36,0.1504627,0,0.34645,0.5305594,0.7689962,0.589833,0.369261,4.06E-05,Mix_P,0,ES
5637,5637,22,41,0.256743,0.3539428,0.3029113,0.5305594,0.7689962,0.589833,0.369261,0.002099305,Multifun,0,ES
5638,5638,22,42,0.256743,0.3553744,0.3029113,0.5305594,0.7689962,0.589833,0.369261,0.001389395,Multifun,0,ES
5639,5639,22,43,0.3427424,0,0.3095603,0.5363115,0.7598678,0.589833,0.3579521,0,Multifun,0,ES
5640,5640,22,44,0.3397683,0,0.3095603,0.5305594,0.7689962,0.589833,0.369261,0,Min_man,0,ES
5641,5641,22,45,0.3408369,0,0.3095603,0.5305594,0.7689962,0.589833,0.369261,0.001318404,Multifun,0,ES
5642,5642,22,46,0.2244076,0.5670358,0.3095603,0.5305594,0.7689962,0.589833,0.369261,0,Multifun,0,ES
5643,5643,22,47,0,0.5670358,0.306854,0.5305594,0.7689962,0.589833,0.369261,0.003255444,Multifun,0,ES
5644,5644,22,48,0.2900168,0.3139751,0.3679859,0.5305594,0.7689962,0.589833,0.369261,0.001470528,Multifun,0,ES
5645,5645,23,32,0.1531392,0,0.3556166,0.5293532,0.767248,0.5884921,0.3684216,0.003571836,Multifun,0,ES
5646,5646,23,33,0.1501206,0,0.3603934,0.5293532,0.767248,0.5884921,0.3684216,0.001234459,Mix_Fa,0,ES
5647,5647,23,34,0.1501206,0,0.3625289,0.5293532,0.767248,0.5884921,0.3684216,0.001285051,Mix_P,0,ES
5648,5648,16,54,0.2057582,0,0.1909844,0.351698,0.4998543,0.3903212,0.2579425,0.02753593,Multifun,0,ES
5649,5649,17,52,0.2151662,0,0.3093094,0.5374395,0.7638413,0.5964608,0.3941691,0,Min_man,0,ES
5650,5650,17,53,0.2525981,0,0.3358242,0.5374395,0.7638413,0.5964608,0.3941691,0.02924876,Multifun,0,ES
5651,5651,17,54,0.3639248,0,0.3358242,0.5374395,0.7638413,0.5964608,0.3941691,0,Multifun,0,ES
5652,5652,17,55,0.2995188,0,0.2693986,0.4960978,0.705084,0.5505789,0.3638483,0.005045717,Multifun,0,ES
5653,5653,17,56,0.2058864,0,0.1886874,0.3474682,0.4938426,0.3856269,0.2548403,0.03213119,Multifun,0,ES
5654,5654,17,57,0.200286,0,0.194417,0.3430035,0.4874972,0.3806719,0.2515658,0.04370271,Min_man,0,ES
5655,5655,17,58,0.195797,0,0,0.3353157,0.4765709,0.3721399,0.2459274,0.1294237,Multifun,0,ES
5656,5656,17,59,0,0,0,0.1992246,0.2831499,0.2211033,0.1461154,0.06684048,Min_man,0,ES
5657,5657,18,52,0,0.5718555,0.3086273,0.5362544,0.7621569,0.5951455,0.3932999,0.006037418,Multifun,0,ES
5658,5658,18,53,0.2814389,0,0.3876972,0.5362544,0.7621569,0.5951455,0.3932999,0.02369942,Multifun,0,ES
5659,5659,18,54,0.270299,0,0.3350836,0.5362544,0.7621569,0.5951455,0.3932999,0.02397571,Multifun,0,ES
5660,5660,18,55,0.4018466,0,0.291205,0.5362544,0.7621569,0.5951455,0.3932999,0.0235971,Multifun,0,ES
5661,5661,18,56,0.3188569,0,0.291205,0.5362544,0.7621569,0.5951455,0.3932999,0.01496052,Multifun,0,ES
5662,5662,18,57,0.3131287,0,0.3039531,0.5362544,0.7621569,0.5951455,0.3932999,0.02577671,Multifun,0,ES
5663,5663,18,58,0.3131287,0,0.3039531,0.5362544,0.7621569,0.5951455,0.3932999,0.05116456,Multifun,0,ES
5664,5664,19,51,0.2256516,0.2883574,0.3843676,0.5350645,0.7604658,0.5938249,0.3924272,0,Multifun,0,ES
5665,5665,19,52,0.2136302,0.5703331,0.3089942,0.5350645,0.7604658,0.5938249,0.3924272,0.004094293,Multifun,0,ES
5666,5666,19,53,0.2142154,0.5706032,0.3271478,0.5350645,0.7604658,0.5938249,0.3924272,0,Multifun,0,ES
5667,5667,19,54,0.2134846,0.5706397,0.3167737,0.5350645,0.7604658,0.5938249,0.3924272,0.002338137,Multifun,0,ES
5668,5668,19,55,0.2880642,0,0.3868369,0.5350645,0.7604658,0.5938249,0.3924272,0.01062883,Multifun,0,ES
5669,5669,19,56,0.4189712,0,0.3032787,0.5350645,0.7604658,0.5938249,0.3924272,0.07726062,Multifun,0,ES
5670,5670,19,57,0.4118812,0,0.2993567,0.5350645,0.7604658,0.5938249,0.3924272,0.08407084,Multifun,0,ES
5671,5671,19,58,0.456801,0,0.3032787,0.5350645,0.7604658,0.5938249,0.3924272,0.01194594,Multifun,0,ES
5672,5672,20,50,0.2442954,0.1927801,0.569084,0.5338701,0.7587682,0.5924993,0.3915512,0,Multifun,0,ES
5673,5673,20,51,0.267046,0.1921062,0.569084,0.5338701,0.7587682,0.5924993,0.3915512,0.001273427,Multifun,0,ES
5674,5674,20,52,0.2137372,0.5532931,0.3276468,0.5338701,0.7587682,0.5924993,0.3915512,0.0117359,Multifun,0,ES
5675,5675,20,53,0.2916898,0,0.3652809,0.5338701,0.7587682,0.5924993,0.3915512,0.02464336,Multifun,0,ES
5676,5676,20,54,0.2843427,0,0.3859734,0.5338701,0.7587682,0.5924993,0.3915512,0.008832488,Multifun,0,ES
5677,5677,20,55,0.2833078,0,0.3859735,0.5338701,0.7587682,0.5924993,0.3915512,0.007304376,Multifun,0,ES
5678,5678,20,56,0.4215585,0,0.3537416,0.5338701,0.7587682,0.5924993,0.3915512,0.1466478,Multifun,0,ES
5679,5679,20,57,0.4322301,0,0.3537416,0.5338701,0.7587682,0.5924993,0.3915512,0.08043983,Mix_Fa,0,ES
5680,5680,21,51,0.2634911,0.1927578,0.5812448,0.5326711,0.7570642,0.5911687,0.3906719,0,Multifun,0,ES
5681,5681,21,52,0.2132572,0.5595563,0.3286343,0.5326711,0.7570642,0.5911687,0.3906719,0.003527094,Multifun,0,ES
5682,5682,21,53,0.2841324,0,0.3851066,0.5326711,0.7570642,0.5911687,0.3906719,0.005417699,Multifun,0,ES
5683,5683,21,54,0.3980724,0,0.3324336,0.5326711,0.7570642,0.5911687,0.3906719,0,Multifun,0,ES
5684,5684,21,55,0.2687302,0,0.3324336,0.5326711,0.7570642,0.5911687,0.3906719,0.02921288,Multifun,0,ES
5685,5685,21,56,0.2924432,0,0.3779986,0.5326711,0.7570642,0.5911687,0.3906719,0.002927386,Multifun,0,ES
5686,5686,21,57,0.3985585,0,0.3328446,0.5326711,0.7570642,0.5911687,0.3906719,0.02176227,Multifun,0,ES
5687,5687,22,55,0.4119908,0,0.3636371,0.5314676,0.7553537,0.589833,0.3897892,0.004127619,Multifun,0,ES
5688,5688,22,56,0.3032686,0,0.3842365,0.5314676,0.7553537,0.589833,0.3897892,0.009046281,Multifun,0,ES
5689,5689,22,57,0.2314221,0.3883609,0.3095603,0.5562927,0.7941747,0.589833,0.4068755,0.01212932,Min_man,0,ES
5690,5690,23,55,0,0.5657468,0.3094262,0.5302594,0.7536365,0.5884921,0.3889031,0.001618962,Min_man,0,ES
5691,5691,23,56,0.1751201,0,0.5503834,0.5302594,0.7536365,0.5884921,0.3889031,0.003946221,Mix_Fa,0,ES
5692,5692,23,57,0.230896,0,0.319985,0.5302594,0.7536365,0.5884921,0.3889031,0.02952583,Min_man,0,ES
5693,5693,159,224,0,0.1029762,0.2045445,0.3581148,0.5052767,0.530433,0.2469688,0,Multifun,0,FI
5694,5694,159,225,0,0.1184024,0,0.3581148,0.5052767,0.530433,0.2469688,0,MF,0,FI
5695,5695,159,226,0.03950653,0.1000486,0.2077293,0.3581148,0.5052767,0.530433,0.2469688,0,MF,0,FI
5696,5696,159,227,0.03950653,0.100632,0.207447,0.3581148,0.5052767,0.530433,0.2469688,0,MF,0,FI
5697,5697,160,222,0,0.1157861,0,0.3562262,0.5026121,0.5276357,0.2456664,0.003909243,MF,0,FI
5698,5698,160,223,0,0.1117524,0,0.3562262,0.5026121,0.5276357,0.2456664,0,MF,0,FI
5699,5699,160,224,0,0.113653,0,0.3562262,0.5026121,0.5276357,0.2456664,0.00547792,MF,0,FI
5700,5700,160,225,0,0.1117556,0,0.3562262,0.5026121,0.5276357,0.2456664,0.02182453,MF,0,FI
5701,5701,160,226,0,0.1118185,0,0.3562262,0.5026121,0.5276357,0.2456664,0.001288556,MF,0,FI
5702,5702,160,227,0,0.1058485,0,0.3372767,0.4758756,0.4995681,0.2325981,0.004467481,MF,0,FI
5703,5703,160,228,0,0.09627306,0,0.3045646,0.4297209,0.4511155,0.2100387,0.00044706,MF,0,FI
5704,5704,160,229,0,0.07861883,0.1615172,0.2810953,0.3966073,0.4163532,0.1938534,0,MF,0,FI
5705,5705,160,230,0.02755239,0.06882028,0.1484653,0.2497541,0.3523869,0.3699312,0.1722394,0,MF,0,FI
5706,5706,160,231,0.01797583,0.04345117,0.0968623,0.1629455,0.2299056,0.2413519,0.1123731,0,Multifun,0,FI
5707,5707,160,232,0.01432237,0.03413625,0.07717573,0.129828,0.1831789,0.1922988,0.08953405,0.000505918,Multifun,0,FI
5708,5708,160,233,0.01910564,0.0488955,0.09979784,0.1731868,0.2443554,0.2565212,0.1194359,0,Ext_AF,0,FI
5709,5709,161,222,0,0.1125964,0.2486184,0.3543346,0.4999432,0.5248339,0.2443619,0.002941131,MF,0,FI
5710,5710,161,223,0,0.1157729,0,0.3543346,0.4999432,0.5248339,0.2443619,0.001999969,MF,0,FI
5711,5711,161,224,0,0.1129287,0,0.3543346,0.4999432,0.5248339,0.2443619,0.005281651,MF,0,FI
