x,y,Crop.productivity,Forest.productivity,Grassland.productivity,Financial.capital,Human.capital,Social.capital,Manufactured.capital,Urban.capital,FR,BT
241,63,0.1750898,0,0,0.3528011,0.4876911,0.4910154,0.1560386,0.02515189,UL,0
242,63,0.002959483,0.00399601,0,0.009100819,0.01258043,0.01266618,0.004025154,0,MF,0
221,64,0,0.1518621,0.4927104,0.3666178,0.5067905,0.5102451,0.1621495,0.06634336,Int_AF,0
222,64,0,0.1751022,0.4820277,0.3666178,0.5067905,0.5102451,0.1621495,0.07781012,MF,0
223,64,0.0535829,0,0.5055821,0.3666178,0.5067905,0.5102451,0.1621495,0.141396,IA,0
224,64,0.05528627,0,0.5190908,0.3666178,0.5067905,0.5102451,0.1621495,0.11019,IA,0
225,64,0.05515087,0,0.4945142,0.3666178,0.5067905,0.5102451,0.1621495,0.08551832,IA,0
226,64,0.09231136,0,0.532104,0.3666178,0.5067905,0.5102451,0.1621495,0.08938608,IA,0
227,64,0.09280554,0,0.5313636,0.3666178,0.5067905,0.5102451,0.1621495,0.04690448,IA,0
228,64,0.07796565,0,0,0.3666178,0.5067905,0.5102451,0.1621495,0.02913102,IA,0
229,64,0.07680706,0,0.2594323,0.3666178,0.5067905,0.5102451,0.1621495,0.03521932,IA,0
230,64,0.07706138,0,0.2594323,0.3666178,0.5067905,0.5102451,0.1621495,0.05231024,IA,0
231,64,0.07754024,0,0.2594323,0.3666178,0.5067905,0.5102451,0.1621495,0.09796794,IA,0
232,64,0.08412353,0,0.328148,0.3665072,0.5066377,0.5100911,0.1621006,0.1310364,IA,0
233,64,0.05727013,0,0.2033403,0.2279439,0.315096,0.3172439,0.1008161,0.01142972,IA,0
234,64,0.0000632,0,0,0.000271419,0.000375194,0.000377751,0.000120045,0,Multifun,0
236,64,0.000282717,0,0,0.001266219,0.001750346,0.001762277,0.00056003,0,IA,0
237,64,0.000106733,0,0.000389055,0.000463492,0.000640703,0.00064507,0.000204995,0,IA,0
238,64,0.02916362,0,0,0.07837361,0.108339,0.1090775,0.03466346,0,IA,0
239,64,0.07270402,0,0.1493154,0.2003746,0.2769858,0.2788739,0.08862264,0.01974647,IA,0
240,64,0.0544144,0,0,0.2248366,0.3108007,0.3129192,0.09944183,0,UL,0
241,64,0.05163078,0.05066001,0,0.1174041,0.1622925,0.1633987,0.05192607,0.002914337,Multifun,0
221,65,0,0.1059392,0.5098979,0.3655484,0.5053122,0.5087567,0.1616765,0.000263148,Int_AF,0
222,65,0,0.1445702,0.5098979,0.3655484,0.5053122,0.5087567,0.1616765,0.001243145,Int_AF,0
223,65,0,0.1439673,0.5063881,0.3655484,0.5053122,0.5087567,0.1616765,0.0265416,Int_AF,0
224,65,0,0.167995,0.4079183,0.3655484,0.5053122,0.5087567,0.1616765,0.0575567,MF,0
225,65,0.05271358,0,0.5497017,0.3655484,0.5053122,0.5087567,0.1616765,0.09946975,IA,0
226,65,0.08946824,0,0.5306115,0.3655484,0.5053122,0.5087567,0.1616765,0.1287245,IA,0
227,65,0.09247171,0,0.5302148,0.3655484,0.5053122,0.5087567,0.1616765,0.06250207,Int_Fa,0
228,65,0.09224243,0,0.5247158,0.3655484,0.5053122,0.5087567,0.1616765,0.0536095,IA,0
229,65,0.07710696,0,0.2586756,0.3655484,0.5053122,0.5087567,0.1616765,0.08300942,IA,0
230,65,0.07280032,0,0.2640897,0.3655484,0.5053122,0.5087567,0.1616765,0.05651319,IA,0
231,65,0.07279681,0,0,0.3655484,0.5053122,0.5087567,0.1616765,0.01591589,IA,0
232,65,0.06680933,0,0.254918,0.3029576,0.4187905,0.4216451,0.1339936,0.05581607,IA,0
233,65,0.000540965,0,0.002173814,0.002583415,0.003571158,0.003595501,0.001142605,0.001410825,Multifun,0
222,66,0,0.08701848,0.4520268,0.3644759,0.5038297,0.507264,0.1612022,0.003039936,MF,0
223,66,0,0.1311429,0.5084019,0.3644759,0.5038297,0.507264,0.1612022,0.006713192,MF,0
224,66,0.0499475,0,0.4145563,0.3644759,0.5038297,0.507264,0.1612022,0.0786493,IA,0
225,66,0.05179723,0,0.5478327,0.3644759,0.5038297,0.507264,0.1612022,0.04290291,IA,0
226,66,0.09014499,0,0.5281422,0.3644759,0.5038297,0.507264,0.1612022,0.1030502,IA,0
227,66,0.09228323,0,0.5274925,0.3644759,0.5038297,0.507264,0.1612022,0.1067506,Int_Fa,0
228,66,0.07126197,0,0.3833954,0.3644759,0.5038297,0.507264,0.1612022,0.1074835,Mix_Fa,0
229,66,0.07321933,0,0,0.3644759,0.5038297,0.507264,0.1612022,0.02343284,IA,0
230,66,0.07258323,0,0,0.3644759,0.5038297,0.507264,0.1612022,0.04754424,IA,0
231,66,0.07258323,0,0,0.3644759,0.5038297,0.507264,0.1612022,0.0542122,IA,0
232,66,0.06779253,0,0.2680272,0.3185373,0.4403269,0.4433284,0.1408842,0.06060784,IA,0
233,66,0.000107538,0,0.000528885,0.000502786,0.000695021,0.000699759,0.000222375,0,IA,0
222,67,0,0.1401263,0.5069015,0.3634003,0.5023427,0.5057669,0.1607264,0.001741,Int_AF,0
223,67,0,0.128811,0.5069015,0.3634003,0.5023427,0.5057669,0.1607264,0.01951183,MF,0
224,67,0.0451421,0,0.4133329,0.3634003,0.5023427,0.5057669,0.1607264,0.04627633,IA,0
225,67,0.04948421,0,0.4576313,0.3634003,0.5023427,0.5057669,0.1607264,0.03238441,IA,0
226,67,0.08862137,0,0.5246858,0.3634003,0.5023427,0.5057669,0.1607264,0.08968408,IA,0
227,67,0.09266908,0,0.5218108,0.3634003,0.5023427,0.5057669,0.1607264,0.1010682,IA,0
228,67,0.09166252,0,0.52448,0.3634003,0.5023427,0.5057669,0.1607264,0.09730659,IA,0
229,67,0.07380482,0,0.4070281,0.3634003,0.5023427,0.5057669,0.1607264,0.06668122,IA,0
230,67,0.03235093,0,0.3922508,0.3634003,0.5023427,0.5057669,0.1607264,0.04992973,IA,0
231,67,0.02789901,0,0,0.3634003,0.5023427,0.5057669,0.1607264,0.0429116,IA,0
232,67,0.0472978,0,0.2586507,0.245887,0.3398995,0.3422164,0.1087521,0.022547,IA,0
225,68,0.1441086,0,0,0.3357413,0.5137508,0.5042654,0.1730038,0.02056916,IA,0
226,68,0.1527468,0,0.5231281,0.3623214,0.5008514,0.5042654,0.1602493,0.05700365,IA,0
227,68,0.09396816,0,0.5084303,0.3623214,0.5008514,0.5042654,0.1602493,0.05818185,IA,0
228,68,0.1492265,0,0.4022162,0.3623214,0.5008514,0.5042654,0.1602493,0.09208903,IA,0
230,68,0.1439311,0,0.3910863,0.3623214,0.5008514,0.5042654,0.1602493,0.06815613,IA,0
231,68,0.1484901,0,0.4029217,0.3623214,0.5008514,0.5042654,0.1602493,0.07301286,IA,0
232,68,0.09661693,0,0.2536032,0.2410886,0.3332664,0.3355381,0.1066298,0.05032425,IA,0
212,54,0.1210344,0,0.4199805,0.3688903,0.516976,0.5248817,0.1816654,0.06036394,Mix_Fa,0
213,54,0.1952327,0,0.4425515,0.3688903,0.516976,0.5248817,0.1816654,0.06976304,IA,0
214,54,0.1951165,0,0.4441578,0.3688903,0.516976,0.5248817,0.1816654,0.03272834,IA,0
215,54,0.1965499,0,0.4421208,0.3688903,0.516976,0.5248817,0.1816654,0.01819906,IA,0
216,54,0.1230184,0,0.4347366,0.3688903,0.516976,0.5248817,0.1816654,0.0420151,IA,0
217,54,0.1239964,0,0.4338454,0.3688903,0.516976,0.5248817,0.1816654,0.03503131,IA,0
218,54,0.1957178,0,0.4437446,0.3688903,0.516976,0.5248817,0.1816654,0.03134282,IA,0
212,55,0.1249264,0,0.4291515,0.3678759,0.5155543,0.5234383,0.1811658,0.05075934,IA,0
213,55,0.1271465,0,0.4267229,0.3678759,0.5155543,0.5234383,0.1811658,0.04425221,IA,0
214,55,0.126674,0,0.4324614,0.3678759,0.5155543,0.5234383,0.1811658,0.05131016,IA,0
215,55,0.1278335,0,0.4188255,0.3678759,0.5155543,0.5234383,0.1811658,0.03373064,IA,0
216,55,0.1245623,0,0.4259823,0.3678759,0.5155543,0.5234383,0.1811658,0.09250019,IA,0
217,55,0.1261117,0,0.4188255,0.3678759,0.5155543,0.5234383,0.1811658,0.01667393,IA,0
218,55,0.1251582,0,0.4188255,0.3678759,0.5155543,0.5234383,0.1811658,0.02763429,IA,0
219,55,0.2000731,0,0.4330452,0.3678759,0.5155543,0.5234383,0.1811658,0.1602602,IA,0
212,56,0.1147845,0,0.5469049,0.3765856,0.5496743,0.5219904,0.1790849,0.06378339,IA,0
213,56,0.1165041,0,0.5438524,0.3668583,0.5141282,0.5219904,0.1806647,0.06401615,IA,0
214,56,0.1121999,0,0.5285517,0.3668583,0.5141282,0.5219904,0.1806647,0.06354133,IA,0
215,56,0.1131475,0,0.5307881,0.3668583,0.5141282,0.5219904,0.1806647,0.05503191,IA,0
216,56,0.1139001,0,0.5444399,0.3668583,0.5141282,0.5219904,0.1806647,0.0337863,IA,0
217,56,0.1182473,0,0.5542927,0.3668583,0.5141282,0.5219904,0.1806647,0.06057141,IA,0
218,56,0.1167447,0,0.5369397,0.3668583,0.5141282,0.5219904,0.1806647,0.05423125,IA,0
219,56,0.1147827,0,0.5260056,0.3668583,0.5141282,0.5219904,0.1806647,0.03686794,IA,0
220,56,0.126396,0,0.4339053,0.3668583,0.5141282,0.5219904,0.1806647,0.04251916,IA,0
221,56,0.198688,0,0.4365166,0.3668583,0.5141282,0.5219904,0.1806647,0.01895533,IA,0
222,56,0.1148091,0,0.4803808,0.3668583,0.5141282,0.5219904,0.1806647,0.01812674,IA,0
223,56,0.1168223,0,0.4796697,0.3668583,0.5141282,0.5219904,0.1806647,0.07342864,IA,0
224,56,0.1126835,0,0.478394,0.3668583,0.5141282,0.5219904,0.1806647,0.0436643,IA,0
213,57,0.1128037,0,0.5415555,0.3658375,0.5126976,0.5205379,0.180162,0.07771786,IA,0
214,57,0.1157846,0,0.5399576,0.3658375,0.5126976,0.5205379,0.180162,0.05627141,IA,0
215,57,0.1146788,0,0.5337559,0.3658375,0.5126976,0.5205379,0.180162,0.06750526,IA,0
216,57,0.1160446,0,0.5474495,0.3658375,0.5126976,0.5205379,0.180162,0.05352329,IA,0
217,57,0.1170432,0,0.5506046,0.3658375,0.5126976,0.5205379,0.180162,0.0536347,IA,0
218,57,0.1157425,0,0.536418,0.3658375,0.5126976,0.5205379,0.180162,0.05396893,IA,0
219,57,0.1114624,0,0.5311448,0.3658375,0.5126976,0.5205379,0.180162,0.05388537,IA,0
220,57,0.1111646,0,0.5321131,0.3658375,0.5126976,0.5205379,0.180162,0.09954496,IA,0
221,57,0.1118098,0,0.5281676,0.3658375,0.5126976,0.5205379,0.180162,0.0843839,IA,0
222,57,0.1271083,0,0.4199725,0.3658375,0.5126976,0.5205379,0.180162,0.08713202,IA,0
223,57,0.1233999,0,0.4233177,0.3658375,0.5126976,0.5205379,0.180162,0.07091256,IA,0
224,57,0.1093492,0,0.471283,0.3658375,0.5126976,0.5205379,0.180162,0.01491039,IA,0
225,57,0.1078687,0,0.3123874,0.3658375,0.5126976,0.5205379,0.180162,0.06717103,IA,0
226,57,0.1071985,0,0.3123874,0.3658375,0.5126976,0.5205379,0.180162,0.05315192,IA,0
227,57,0.1066704,0,0.3619325,0.3658375,0.5126976,0.5205379,0.180162,0.1138704,IA,0
228,57,0.1054911,0,0,0.3658375,0.5126976,0.5205379,0.180162,0.05220494,IA,0
229,57,0.1064481,0,0.3123874,0.3658375,0.5126976,0.5205379,0.180162,0.02864169,IA,0
230,57,0.09850552,0,0.3149445,0.3658375,0.5126976,0.5205379,0.180162,0.02436168,IA,0
213,58,0.1115314,0,0.553593,0.3648135,0.5112626,0.5190809,0.1796577,0.07657451,IA,0
214,58,0.1102609,0,0.5401906,0.3648135,0.5112626,0.5190809,0.1796577,0.06469625,IA,0
215,58,0.1051392,0,0.5465139,0.3648135,0.5112626,0.5190809,0.1796577,0.06568688,IA,0
216,58,0.109973,0,0.5471392,0.3648135,0.5112626,0.5190809,0.1796577,0.0584192,IA,0
217,58,0.112186,0,0.5374704,0.3648135,0.5112626,0.5190809,0.1796577,0.0534568,IA,0
218,58,0.1095144,0,0.5326568,0.3648135,0.5112626,0.5190809,0.1796577,0.08972115,IA,0
222,58,0.1128722,0,0.5229526,0.3648135,0.5112626,0.5190809,0.1796577,0.05691011,IA,0
223,58,0.1097697,0,0.5210699,0.3648135,0.5112626,0.5190809,0.1796577,0.03988429,IA,0
224,58,0.1073921,0,0.3115131,0.3648135,0.5112626,0.5190809,0.1796577,0.04273582,IA,0
225,58,0.1074951,0,0,0.3648135,0.5112626,0.5190809,0.1796577,0.06974197,IA,0
226,58,0.1062568,0,0,0.3648135,0.5112626,0.5190809,0.1796577,0.05861362,IA,0
227,58,0.1067321,0,0,0.3648135,0.5112626,0.5190809,0.1796577,0.0289874,IA,0
228,58,0.1049882,0,0,0.3648135,0.5112626,0.5190809,0.1796577,0.0229418,IA,0
229,58,0.09716826,0,0,0.3648135,0.5112626,0.5190809,0.1796577,0.02583962,IA,0
230,58,0.09716826,0,0,0.3648135,0.5112626,0.5190809,0.1796577,0.04222662,IA,0
231,58,0.09893316,0,0.314063,0.3648135,0.5112626,0.5190809,0.1796577,0.04748527,IA,0
212,59,0.09961613,0,0.5448679,0.3637864,0.5098232,0.5176196,0.1791519,0.05297395,IA,0
213,59,0.1036757,0,0.5529418,0.3637864,0.5098232,0.5176196,0.1791519,0.05202304,IA,0
214,59,0.09895076,0,0.5485044,0.3637864,0.5098232,0.5176196,0.1791519,0.07609121,IA,0
215,59,0.09745344,0,0.5455739,0.3637864,0.5098232,0.5176196,0.1791519,0.07094889,IA,0
216,59,0.1056552,0,0.5409731,0.3637864,0.5098232,0.5176196,0.1791519,0.08031951,IA,0
217,59,0.1035251,0,0.5373786,0.3637864,0.5098232,0.5176196,0.1791519,0.1030582,IA,0
218,59,0.1054163,0,0.5294567,0.3637864,0.5098232,0.5176196,0.1791519,0.08984706,IA,0
219,59,0.1086558,0,0.5113259,0.3637864,0.5098232,0.5176196,0.1791519,0.0906595,IA,0
222,59,0.1124534,0,0.5196029,0.3637864,0.5098232,0.5176196,0.1791519,0.05108136,IA,0
223,59,0.1106425,0,0.5376992,0.3637864,0.5098232,0.5176196,0.1791519,0.04937342,IA,0
224,59,0.108955,0,0,0.3637864,0.5098232,0.5176196,0.1791519,0.05828242,IA,0
225,59,0.1064339,0,0,0.3637864,0.5098232,0.5176196,0.1791519,0.0614952,IA,0
226,59,0.1029548,0,0,0.3637864,0.5098232,0.5176196,0.1791519,0.05025047,IA,0
227,59,0.1035459,0,0,0.3637864,0.5098232,0.5176196,0.1791519,0.06676675,IA,0
228,59,0.1031678,0,0,0.3637864,0.5098232,0.5176196,0.1791519,0.07687594,IA,0
229,59,0.09516234,0,0,0.3637864,0.5098232,0.5176196,0.1791519,0.05688837,IA,0
230,59,0.0958348,0,0,0.3637864,0.5098232,0.5176196,0.1791519,0.02069843,IA,0
231,59,0.0976719,0,0.3131788,0.3637864,0.5098232,0.5176196,0.1791519,0.03110304,IA,0
212,60,0.09673221,0,0.5484251,0.3627561,0.5083793,0.5161535,0.1786445,0.07506556,IA,0
213,60,0.09667031,0,0.5523203,0.3627561,0.5083793,0.5161535,0.1786445,0.1377123,IA,0
214,60,0.09161174,0,0.5493092,0.3627561,0.5083793,0.5161535,0.1786445,0.07714612,IA,0
215,60,0.1005842,0,0.5382977,0.3627561,0.5083793,0.5161535,0.1786445,0.08734634,IA,0
216,60,0.0978891,0,0.5498808,0.3627561,0.5083793,0.5161535,0.1786445,0.07929111,IA,0
217,60,0.1003761,0,0.5349772,0.3627561,0.5083793,0.5161535,0.1786445,0.07353737,IA,0
218,60,0.1027879,0,0.52701,0.3627561,0.5083793,0.5161535,0.1786445,0.04938088,IA,0
219,60,0.105528,0,0.509807,0.3627561,0.5083793,0.5161535,0.1786445,0.09500571,IA,0
222,60,0.1070378,0,0.5241199,0.3627561,0.5083793,0.5161535,0.1786445,0.07458684,IA,0
223,60,0.1048201,0,0.5307862,0.3627561,0.5083793,0.5161535,0.1786445,0.07650169,IA,0
224,60,0.1103799,0,0.5455712,0.3627561,0.5083793,0.5161535,0.1786445,0.06470883,IA,0
225,60,0.08957445,0,0,0.3627561,0.5083793,0.5161535,0.1786445,0.0192405,IA,0
226,60,0.09035234,0,0,0.3627561,0.5083793,0.5161535,0.1786445,0.04129803,IA,0
227,60,0.08513966,0,0,0.3627561,0.5083793,0.5161535,0.1786445,0.03115304,IA,0
228,60,0.08499676,0,0,0.3627561,0.5083793,0.5161535,0.1786445,0.03995395,IA,0
229,60,0.08499676,0,0,0.3627561,0.5083793,0.5161535,0.1786445,0.03610585,IA,0
230,60,0.09542631,0,0.2696123,0.3627561,0.5083793,0.5161535,0.1786445,0.03380436,IA,0
211,61,0.09283694,0,0.4980594,0.3617227,0.5069309,0.5146831,0.1781356,0.06172466,IA,0
212,61,0.09356717,0,0.5079862,0.3617227,0.5069309,0.5146831,0.1781356,0.08455471,IA,0
213,61,0.155532,0,0.5177084,0.3617227,0.5069309,0.5146831,0.1781356,0.1449024,IA,0
214,61,0.1544779,0,0.5269946,0.3617227,0.5069309,0.5146831,0.1781356,0.07981795,IA,0
215,61,0.1529905,0,0.5114618,0.3617227,0.5069309,0.5146831,0.1781356,0.05282948,IA,0
216,61,0.0971712,0,0.5223461,0.3617227,0.5069309,0.5146831,0.1781356,0.1375494,IA,0
217,61,0.09987286,0,0.5255086,0.3617227,0.5069309,0.5146831,0.1781356,0.1003714,IA,0
218,61,0.09675583,0,0.5255086,0.3617227,0.5069309,0.5146831,0.1781356,0.07234564,IA,0
219,61,0.1020511,0,0.522424,0.3617227,0.5069309,0.5146831,0.1781356,0.1135811,IA,0
220,61,0.1048346,0,0.521217,0.3617227,0.5069309,0.5146831,0.1781356,0.2022942,IA,0
221,61,0.1053929,0,0.5064737,0.3617227,0.5069309,0.5146831,0.1781356,0.06391862,IA,0
222,61,0.1071975,0,0.5393019,0.3617227,0.5069309,0.5146831,0.1781356,0.05203084,IA,0
223,61,0.09169,0,0.5357717,0.3698066,0.5111985,0.5146831,0.1635599,0.04650463,IA,0
211,62,0.04433726,0,0,0.3606861,0.5054783,0.5132082,0.1776251,0.07296213,IA,0
212,62,0.05128253,0,0.548754,0.3606861,0.5054783,0.5132082,0.1776251,0.07442668,IA,0
213,62,0.05110643,0,0.5444608,0.3606861,0.5054783,0.5132082,0.1776251,0.07629398,IA,0
214,62,0.05109175,0,0.5396456,0.3606861,0.5054783,0.5132082,0.1776251,0.07084768,IA,0
215,62,0.05004452,0,0.5216218,0.3606861,0.5054783,0.5132082,0.1776251,0.09381368,IA,0
216,62,0.05363916,0,0.5545115,0.3606861,0.5054783,0.5132082,0.1776251,0.1257775,IA,0
217,62,0.04993646,0,0.5545115,0.3606861,0.5054783,0.5132082,0.1776251,0.07464637,IA,0
218,62,0.05271741,0,0.5447895,0.3606861,0.5054783,0.5132082,0.1776251,0.1412011,IA,0
219,62,0.04977267,0,0.5447895,0.3606861,0.5054783,0.5132082,0.1776251,0.128789,IA,0
220,62,0.05169079,0,0.5403935,0.3606861,0.5054783,0.5132082,0.1776251,0.1088986,IA,0
221,62,0.05243578,0,0.516874,0.3606861,0.5054783,0.5132082,0.1776251,0.102482,IA,0
222,62,0.05047518,0,0.4910331,0.3606861,0.5054783,0.5132082,0.1776251,0.09558945,IA,0
211,63,0,0.1611459,0.5128767,0.3596464,0.5040212,0.5117288,0.1771131,0.1017211,MF,0
212,63,0,0.1744379,0.402544,0.3596464,0.5040212,0.5117288,0.1771131,0.07784471,MF,0
213,63,0,0.1626074,0.4959815,0.3596464,0.5040212,0.5117288,0.1771131,0.07377405,Int_AF,0
214,63,0,0.1497138,0.4920204,0.3596464,0.5040212,0.5117288,0.1771131,0.1358289,Int_AF,0
215,63,0,0.1615112,0.5035211,0.3596464,0.5040212,0.5117288,0.1771131,0.03669992,Int_AF,0
216,63,0,0.133183,0.4560055,0.3596464,0.5040212,0.5117288,0.1771131,0.0291062,Int_AF,0
217,63,0,0.1662958,0.5128767,0.3596464,0.5040212,0.5117288,0.1771131,0.07455898,Int_AF,0
218,63,0,0.1674221,0.5128767,0.3596464,0.5040212,0.5117288,0.1771131,0.06343308,Int_AF,0
219,63,0,0.170515,0.5128767,0.3596464,0.5040212,0.5117288,0.1771131,0.07297999,Int_AF,0
220,63,0.05246717,0,0.5154625,0.3596464,0.5040212,0.5117288,0.1771131,0.1845766,IA,0
221,63,0.0532726,0,0.5529131,0.367684,0.5082643,0.5117288,0.162621,0.1018215,IA,0
211,64,0,0.3640986,0.4546833,0.3586036,0.5025598,0.5102451,0.1765996,0.003230712,MF,0
212,64,0,0.3694217,0.4546833,0.3586036,0.5025598,0.5102451,0.1765996,0.01322317,Int_AF,0
213,64,0,0.3273365,0.3637467,0.3586036,0.5025598,0.5102451,0.1765996,0,MF,0
214,64,0,0.3432546,0,0.3586036,0.5025598,0.5102451,0.1765996,0.01621727,MF,0
215,64,0,0.2103657,0,0.3586036,0.5025598,0.5102451,0.1765996,0.0334265,MF,0
216,64,0,0.1202257,0,0.3586036,0.5025598,0.5102451,0.1765996,0.007917521,MF,0
217,64,0,0.2559143,0.4546833,0.3586036,0.5025598,0.5102451,0.1765996,0.03602927,Int_AF,0
218,64,0,0.1784042,0.4546833,0.3586036,0.5025598,0.5102451,0.1765996,0.006616135,MF,0
219,64,0,0.09809343,0.4546833,0.3586036,0.5025598,0.5102451,0.1765996,0.003321718,MF,0
220,64,0,0.1147979,0.5100934,0.3586036,0.5025598,0.5102451,0.1765996,0.01075691,Int_AF,0
211,65,0,0,0,0.3575575,0.5010938,0.5087567,0.1760844,0,UMF,0
212,65,0,0,0,0.3575575,0.5010938,0.5087567,0.1760844,0,Min_man,0
213,65,0,0,0,0.3575575,0.5010938,0.5087567,0.1760844,0,UMF,0
214,65,0,0.1545858,0,0.3793631,0.5236219,0.5087567,0.1560673,0,MF,0
208,54,0.1197588,0,0.4436416,0.3786715,0.5527189,0.5248817,0.1800768,0.06394946,IA,0
209,54,0.1218642,0,0.4199805,0.3786715,0.5527189,0.5248817,0.1800768,0.04491722,IA,0
210,54,0.1922428,0,0.4254314,0.3786715,0.5527189,0.5248817,0.1800768,0.0611316,IA,0
201,55,0.1166208,0,0.3001284,0.3776302,0.5511989,0.5234383,0.1795816,0.08716938,Multifun,0
202,55,0.1139625,0,0.4465721,0.3776302,0.5511989,0.5234383,0.1795816,0.05982451,Multifun,0
203,55,0.1224544,0,0.4465722,0.3776302,0.5511989,0.5234383,0.1795816,0.03995769,IA,0
204,55,0.1226675,0,0.2984468,0.3776302,0.5511989,0.5234383,0.1795816,0.03659676,IA,0
205,55,0.109713,0,0.2984469,0.3776302,0.5511989,0.5234383,0.1795816,0.04891083,Mix_Fa,0
206,55,0.1217102,0,0.4188255,0.3776302,0.5511989,0.5234383,0.1795816,0.02758761,IA,0
207,55,0.1199459,0,0.4345574,0.3776302,0.5511989,0.5234383,0.1795816,0.0859744,Mix_Fa,0
208,55,0.1208731,0,0.4188255,0.3776302,0.5511989,0.5234383,0.1795816,0.06282134,IA,0
209,55,0.1246823,0,0.4273954,0.3776302,0.5511989,0.5234383,0.1795816,0.06714386,IA,0
210,55,0.1258097,0,0.4188255,0.3776302,0.5511989,0.5234383,0.1795816,0.0686376,IA,0
211,55,0.1250624,0,0.4244322,0.3776302,0.5511989,0.5234383,0.1795816,0.05669698,IA,0
202,56,0.1225209,0,0.417667,0.3765856,0.5496743,0.5219904,0.1790849,0.04983689,IA,0
203,56,0.1192019,0,0.417667,0.3765856,0.5496743,0.5219904,0.1790849,0.06754467,IA,0
204,56,0.1217221,0,0.417667,0.3765856,0.5496743,0.5219904,0.1790849,0.09909655,IA,0
205,56,0.1237332,0,0.417667,0.3765856,0.5496743,0.5219904,0.1790849,0.05994765,IA,0
206,56,0.1251472,0,0.417667,0.3765856,0.5496743,0.5219904,0.1790849,0.03705414,IA,0
207,56,0.1218886,0,0.4366385,0.3765856,0.5496743,0.5219904,0.1790849,0.04074093,IA,0
208,56,0.1226248,0,0.4294708,0.3765856,0.5496743,0.5219904,0.1790849,0.07605409,IA,0
209,56,0.1309346,0,0.4280231,0.3765856,0.5496743,0.5219904,0.1790849,0.04158815,IA,0
210,56,0.130032,0,0.4224457,0.3765856,0.5496743,0.5219904,0.1790849,0.08423765,IA,0
211,56,0.1274246,0,0.4308159,0.3765856,0.5496743,0.5219904,0.1790849,0.07061701,IA,0
199,57,0.01691393,0,0.0661426,0.06961773,0.1016159,0.09649807,0.03310664,0.01263298,IA,0
200,57,0.1142016,0,0.4025237,0.3629318,0.5297447,0.5030646,0.1725918,0.03008489,IA,0
201,57,0.1200379,0,0.4279839,0.3755377,0.5481447,0.5205379,0.1785866,0.05525015,IA,0
202,57,0.1292218,0,0.4165048,0.3755377,0.5481447,0.5205379,0.1785866,0.03027571,IA,0
203,57,0.1312759,0,0.4165048,0.3755377,0.5481447,0.5205379,0.1785866,0.05318906,IA,0
204,57,0.1312081,0,0.4165048,0.3755377,0.5481447,0.5205379,0.1785866,0.04993031,IA,0
205,57,0.130919,0,0.4165048,0.3755377,0.5481447,0.5205379,0.1785866,0.0437192,IA,0
206,57,0.1275815,0,0.3409463,0.3755377,0.5481447,0.5205379,0.1785866,0.1484354,Multifun,0
207,57,0.1230032,0,0.4332197,0.3755377,0.5481447,0.5205379,0.1785866,0.09152343,IA,0
208,57,0.1268563,0,0.4275051,0.3755377,0.5481447,0.5205379,0.1785866,0.04675512,IA,0
209,57,0.1096116,0,0.5319545,0.3755377,0.5481447,0.5205379,0.1785866,0.05449813,IA,0
210,57,0.1116159,0,0.5370925,0.3755377,0.5481447,0.5205379,0.1785866,0.06999343,IA,0
211,57,0.1172055,0,0.5564036,0.3755377,0.5481447,0.5205379,0.1785866,0.05294767,IA,0
212,57,0.1151585,0,0.5570082,0.3755377,0.5481447,0.5205379,0.1785866,0.05441457,IA,0
196,58,0.005310854,0,0.03104421,0.02410001,0.03517701,0.03340535,0.01146073,0.002107973,IA,0
197,58,0.00113987,0,0.006617977,0.005093746,0.007434966,0.00706051,0.002422325,0,IA,0
198,58,0.005718923,0,0.03218578,0.02366205,0.03453775,0.03279828,0.01125246,0.002669271,IA,0
199,58,0.08739402,0,0.2869639,0.3435267,0.5014206,0.476167,0.1633638,0.03579711,Mix_Fa,0
200,58,0.1177347,0,0.4410728,0.3744866,0.5466105,0.5190809,0.1780867,0.05615094,Mix_Fa,0
201,58,0.1152227,0,0.5364195,0.3744866,0.5466105,0.5190809,0.1780867,0.05551212,IA,0
202,58,0.1153953,0,0.5332576,0.3744866,0.5466105,0.5190809,0.1780867,0.05949315,IA,0
203,58,0.1095273,0,0.5455281,0.3744866,0.5466105,0.5190809,0.1780867,0.06368712,IA,0
204,58,0.1043414,0,0.5485141,0.3744866,0.5466105,0.5190809,0.1780867,0.05897469,IA,0
205,58,0.1094233,0,0.4352111,0.3744866,0.5466105,0.5190809,0.1780867,0.06338159,IA,0
206,58,0.1166746,0,0.4420939,0.3744866,0.5466105,0.5190809,0.1780867,0.150816,IA,0
207,58,0.1149092,0,0.5505628,0.3744866,0.5466105,0.5190809,0.1780867,0.05246618,IA,0
208,58,0.1080308,0,0.5527097,0.3744866,0.5466105,0.5190809,0.1780867,0.09084138,IA,0
209,58,0.1059204,0,0.5423911,0.3744866,0.5466105,0.5190809,0.1780867,0.06710338,IA,0
210,58,0.1106126,0,0.5397411,0.3744866,0.5466105,0.5190809,0.1780867,0.09886824,IA,0
211,58,0.1154809,0,0.5530832,0.3744866,0.5466105,0.5190809,0.1780867,0.05599355,IA,0
